order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_amount,tax_amount,total_amount,order_status,payment_method,shipping_method
ORD00004207,CUST000508,PROD000130,2025-01-09,2025-01-12,8.0,246.15,242.43,138.14,1864.91,Pending,Debit Card,Overnight
ORD00004208,CUST000761,PROD000087,2025-01-27,2025-01-31,6.0,222.06,258.47,85.91,1159.8,Pending,Bank Transfer,Overnight
ORD00004209,CUST000710,PROD000041,2025-10-09,2025-10-15,8.0,667.78,0.0,427.38,5769.62,Completed,Credit Card,Standard
ORD00004210,CUST000121,PROD000017,2025-02-13,2025-02-19,2.0,359.99,39.26,54.46,735.18,Completed,Bank Transfer,Overnight
ORD00004211,CUST000307,PROD000074,2025-04-22,2025-04-27,1.0,128.4,0.0,10.27,138.67,Completed,Bank Transfer,Express
ORD00004212,CUST000755,PROD000017,2025-01-25,2025-01-28,2.0,359.99,98.93,49.68,670.73,Completed,Bank Transfer,Express
ORD00004213,CUST000193,PROD000198,2025-10-02,,1.0,477.53,0.0,38.2,515.73,Cancelled,PayPal,Overnight
ORD00004214,CUST000833,PROD000141,2025-05-25,2025-05-30,8.0,106.35,0.0,68.06,918.86,Cancelled,Debit Card,Express
ORD00004215,CUST000921,PROD000017,2024-12-12,2024-12-18,5.0,359.99,0.0,144.0,1943.95,Shipped,Bank Transfer,Express
ORD00004216,CUST000169,PROD000109,2025-05-27,2025-06-02,3.0,583.02,0.0,139.92,1888.98,Completed,Credit Card,Express
ORD00004217,CUST000638,PROD000006,2025-09-24,2025-09-28,2.0,583.68,0.0,93.39,1260.75,Completed,Credit Card,Standard
ORD00004218,CUST000147,PROD000060,2024-12-22,2024-12-24,5.0,597.99,572.43,193.4,2610.92,Pending,Bank Transfer,Express
ORD00004219,CUST000717,PROD000195,2024-12-11,2024-12-15,8.0,419.11,0.0,268.23,3621.11,Cancelled,Debit Card,Express
ORD00004220,CUST000257,PROD000044,2025-06-03,2025-06-08,8.0,45.05,0.0,28.83,389.23,Completed,Credit Card,Express
ORD00004221,CUST000574,PROD000001,2024-11-24,,10.0,78.75,0.0,63.0,850.5,Completed,Bank Transfer,Express
ORD00004222,CUST000677,PROD000145,2025-10-14,,3.0,398.63,0.0,95.67,1291.56,Pending,Credit Card,Overnight
ORD00004223,CUST000297,PROD000124,2025-01-30,2025-02-04,1.0,566.29,0.0,45.3,611.59,Pending,Bank Transfer,Overnight
ORD00004224,CUST000813,PROD000080,2025-04-24,2025-04-29,8.0,508.41,0.0,325.38,4392.66,Completed,Credit Card,Express
ORD00004225,CUST000650,PROD000047,2025-09-21,2025-09-28,3.0,210.55,53.4,46.26,624.51,Shipped,Debit Card,Overnight
ORD00004226,CUST000912,PROD000062,2025-10-27,2025-10-29,3.0,470.81,0.0,112.99,1525.42,Shipped,PayPal,Overnight
ORD00004227,CUST000677,PROD000187,2025-09-09,2025-09-12,6.0,466.16,0.0,223.76,3020.72,Pending,Bank Transfer,Standard
ORD00004228,CUST000815,PROD000137,2025-06-11,2025-06-17,1.0,691.61,0.0,55.33,746.94,Completed,Credit Card,Overnight
ORD00004229,CUST000725,PROD000023,2025-03-11,2025-03-13,9.0,149.59,0.0,107.7,1454.01,Completed,Bank Transfer,Express
ORD00004230,CUST000023,PROD000006,2025-07-07,2025-07-13,7.0,583.68,0.0,326.86,4412.62,Completed,Debit Card,Overnight
ORD00004231,CUST000984,PROD000112,2025-05-12,2025-05-13,5.0,123.89,0.0,49.56,669.01,Shipped,Debit Card,Overnight
ORD00004232,CUST000657,PROD000071,2025-04-28,2025-05-04,4.0,411.18,223.63,113.69,1534.78,Pending,PayPal,Express
ORD00004233,CUST000533,PROD000077,2024-11-29,,5.0,106.29,95.73,34.86,470.58,Completed,Credit Card,Overnight
ORD00004234,CUST000765,PROD000129,2025-01-16,2025-01-23,6.0,260.31,0.0,124.95,1686.81,Completed,Credit Card,Standard
ORD00004235,CUST000634,PROD000109,2024-12-23,2024-12-27,4.0,583.02,0.0,186.57,2518.65,Completed,Credit Card,Express
ORD00004236,CUST000448,PROD000182,2024-12-09,2024-12-10,7.0,636.3,520.24,314.71,4248.57,Cancelled,Credit Card,Express
ORD00004237,CUST000504,PROD000051,2025-03-10,2025-03-11,2.0,368.88,109.27,50.28,678.77,Completed,Bank Transfer,Overnight
ORD00004238,CUST000183,PROD000092,2025-01-02,2025-01-08,4.0,56.52,0.0,18.09,244.17,Completed,Bank Transfer,Overnight
ORD00004239,CUST000222,PROD000014,2025-08-30,2025-09-06,10.0,290.65,0.0,232.52,3139.02,Pending,Bank Transfer,Express
ORD00004240,CUST000885,PROD000120,2025-03-26,2025-04-01,1.0,277.43,0.0,22.19,299.62,Shipped,Credit Card,Express
ORD00004241,CUST000132,PROD000197,2025-10-07,2025-10-09,10.0,426.52,0.0,341.22,4606.42,Shipped,Credit Card,Express
ORD00004242,CUST000445,PROD000084,2025-06-25,2025-07-01,9.0,106.28,165.78,63.26,854.0,Completed,Debit Card,Overnight
ORD00004243,CUST000798,PROD000085,2025-07-18,2025-07-20,2.0,188.85,26.18,28.12,379.64,Completed,Bank Transfer,Express
ORD00004244,CUST000597,PROD000072,2025-04-20,2025-04-21,3.0,81.2,28.06,17.24,232.78,Shipped,PayPal,Standard
ORD00004245,CUST000249,PROD000200,2025-05-21,2025-05-25,8.0,239.5,134.72,142.5,1923.78,Completed,PayPal,Standard
ORD00004246,CUST000918,PROD000090,2024-11-28,2024-12-04,6.0,433.68,360.56,179.32,2420.84,Completed,Bank Transfer,Express
ORD00004247,CUST000943,PROD000001,,2024-12-18,6.0,78.75,0.0,37.8,510.3,Completed,PayPal,Express
ORD00004248,CUST000309,PROD000084,2025-09-16,2025-09-22,9.0,106.28,0.0,76.52,1033.04,Completed,Bank Transfer,Standard
ORD00004249,CUST000597,PROD000101,2025-11-19,2025-11-26,3.0,360.85,0.0,86.6,1169.15,Cancelled,Debit Card,Overnight
ORD00004250,CUST000630,PROD000133,2025-07-30,2025-08-06,4.0,270.43,0.0,86.54,1168.26,Pending,Bank Transfer,Standard
ORD00004251,CUST000619,PROD000001,2025-05-14,2025-05-20,4.0,78.75,0.0,25.2,340.2,Cancelled,Bank Transfer,Express
ORD00004252,CUST000507,PROD000101,2025-03-18,2025-03-20,7.0,360.85,0.0,202.08,2728.03,Cancelled,Bank Transfer,Express
ORD00004253,CUST000203,PROD000030,2025-04-24,2025-04-27,6.0,186.15,0.0,89.35,1206.25,Completed,Debit Card,Standard
ORD00004254,CUST000026,PROD000112,2025-11-16,2025-11-17,9.0,123.89,0.0,89.2,1204.21,Completed,Credit Card,Overnight
ORD00004255,CUST000445,PROD000068,2025-03-21,2025-03-24,7.0,165.12,0.0,92.47,1248.31,Completed,Credit Card,Overnight
ORD00004256,CUST000851,PROD000058,2024-12-10,2024-12-13,9.0,150.04,69.94,102.43,1382.85,Completed,Credit Card,Overnight
ORD00004257,CUST000711,PROD000141,2024-12-28,2025-01-02,7.0,106.35,0.0,59.56,804.01,Completed,PayPal,Express
ORD00004258,CUST000082,PROD000124,2025-04-13,2025-04-14,10.0,566.29,734.53,394.27,5322.64,Shipped,Bank Transfer,Express
ORD00004259,CUST000496,PROD000060,2025-08-14,2025-08-21,7.0,597.99,0.0,334.87,4520.8,Completed,Debit Card,Standard
ORD00004260,CUST000403,PROD000058,2025-07-25,2025-07-28,8.0,150.04,0.0,96.03,1296.35,Pending,Debit Card,Standard
ORD00004261,CUST000351,PROD000133,2025-03-21,2025-03-26,3.0,270.43,145.87,53.23,718.65,Completed,Credit Card,Overnight
ORD00004262,CUST000195,PROD000014,2025-10-14,2025-10-17,1.0,290.65,35.67,20.4,275.38,Cancelled,Bank Transfer,Standard
ORD00004263,CUST000055,PROD000083,2025-06-27,2025-06-30,1.0,498.57,0.0,39.89,538.46,Shipped,PayPal,Standard
ORD00004264,CUST000316,PROD000108,2025-06-11,2025-06-17,1.0,302.77,21.07,22.54,304.24,Shipped,Bank Transfer,Overnight
ORD00004265,CUST000137,PROD000099,2025-02-06,2025-02-10,3.0,173.59,0.0,41.66,562.43,Shipped,Bank Transfer,Express
ORD00004266,CUST000101,PROD000119,2025-07-24,2025-07-28,7.0,601.59,547.0,293.13,3957.26,Completed,Credit Card,Overnight
ORD00004267,CUST000685,PROD000040,2025-02-09,2025-02-10,8.0,296.87,0.0,190.0,2564.96,Cancelled,Debit Card,Express
ORD00004268,CUST000857,PROD000037,2025-04-12,2025-04-15,4.0,355.83,0.0,113.87,1537.19,Shipped,PayPal,Overnight
ORD00004269,CUST000134,PROD000029,2025-04-05,2025-04-12,5.0,351.7,0.0,140.68,1899.18,Cancelled,PayPal,Overnight
ORD00004270,CUST000694,PROD000107,2025-05-20,2025-05-24,2.0,114.18,38.81,15.16,204.71,Completed,PayPal,Express
ORD00004271,CUST000525,PROD000132,2025-01-18,2025-01-22,2.0,263.32,0.0,42.13,568.77,Shipped,PayPal,Standard
ORD00004272,CUST000487,PROD000057,2025-06-01,2025-06-05,5.0,350.55,0.0,140.22,1892.97,Completed,Bank Transfer,Overnight
ORD00004273,CUST000134,PROD000152,2025-09-02,2025-09-03,3.0,156.19,42.7,34.07,459.94,Completed,Bank Transfer,Standard
ORD00004274,CUST000242,PROD000064,2025-01-08,2025-01-09,9.0,267.15,0.0,192.35,2596.7,Pending,PayPal,Express
ORD00004275,CUST000502,PROD000123,2025-03-14,2025-03-19,9.0,135.43,0.0,97.51,1316.38,Cancelled,Debit Card,Overnight
ORD00004276,CUST000433,PROD000177,2025-11-01,2025-11-07,1.0,161.78,0.0,12.94,174.72,Completed,PayPal,Express
ORD00004277,CUST000387,PROD000094,2025-05-26,2025-06-01,2.0,463.74,0.0,74.2,1001.68,Shipped,PayPal,Express
ORD00004278,CUST000995,PROD000177,2025-11-05,2025-11-08,10.0,161.78,135.28,118.6,1601.12,Completed,PayPal,Express
ORD00004279,CUST000176,PROD000148,2025-09-18,2025-09-25,8.0,610.28,342.78,363.16,4902.62,Completed,Credit Card,Express
ORD00004280,CUST000287,PROD000107,2025-06-02,2025-06-04,4.0,114.18,0.0,36.54,493.26,Cancelled,PayPal,Overnight
ORD00004281,CUST000009,PROD000198,2025-03-25,,10.0,477.53,0.0,382.02,5157.32,Pending,Debit Card,Overnight
ORD00004282,CUST000216,PROD000052,2025-08-18,,2.0,153.15,0.0,24.5,330.8,Shipped,Bank Transfer,Overnight
ORD00004283,CUST000290,PROD000021,2025-03-16,2025-03-23,6.0,346.87,0.0,166.5,2247.72,Shipped,Debit Card,Overnight
ORD00004284,CUST000597,PROD000035,2025-03-23,2025-03-25,8.0,409.18,0.0,261.88,3535.32,Completed,Bank Transfer,Express
ORD00004285,CUST000198,PROD000103,2025-08-01,2025-08-06,9.0,520.17,0.0,374.52,5056.05,Pending,Bank Transfer,Standard
ORD00004286,CUST000216,PROD000111,2025-02-03,2025-02-07,10.0,68.57,0.0,54.86,740.56,Completed,PayPal,Standard
ORD00004287,CUST000280,PROD000117,2025-10-24,,5.0,54.57,28.53,19.55,263.87,Cancelled,Debit Card,Overnight
ORD00004288,CUST000742,PROD000002,2025-05-01,2025-05-03,10.0,653.35,0.0,522.68,7056.18,Cancelled,Credit Card,Overnight
ORD00004289,CUST000147,PROD000063,2025-10-11,2025-10-12,8.0,555.58,0.0,355.57,4800.21,Cancelled,Debit Card,Express
ORD00004290,CUST000714,PROD000040,2025-05-23,2025-05-25,8.0,296.87,0.0,190.0,2564.96,Pending,Debit Card,Standard
ORD00004291,CUST000126,PROD000133,2025-06-04,2025-06-09,5.0,270.43,0.0,108.17,1460.32,Pending,Bank Transfer,Standard
ORD00004292,CUST000563,PROD000158,2025-10-18,2025-10-22,8.0,480.5,0.0,307.52,4151.52,Cancelled,Bank Transfer,Standard
ORD00004293,CUST000485,PROD000125,2025-07-02,2025-07-09,6.0,302.1,0.0,145.01,1957.61,Shipped,Bank Transfer,Overnight
ORD00004294,CUST000941,PROD000150,2025-11-04,2025-11-09,9.0,268.78,0.0,193.52,2612.54,Cancelled,PayPal,Standard
ORD00004295,CUST000180,PROD000200,2024-12-03,2024-12-08,1.0,239.5,0.0,19.16,258.66,Completed,Bank Transfer,Standard
ORD00004296,CUST000611,PROD000073,2025-04-12,2025-04-17,4.0,611.36,0.0,195.64,2641.08,Completed,Bank Transfer,Overnight
ORD00004297,CUST000772,PROD000049,2024-11-29,,6.0,226.32,106.57,100.11,1351.46,Shipped,Bank Transfer,Express
ORD00004298,CUST000094,PROD000009,2025-08-20,2025-08-21,3.0,239.55,0.0,57.49,776.14,Shipped,Debit Card,Overnight
ORD00004299,CUST000223,PROD000049,2025-04-05,2025-04-12,1.0,226.32,0.0,18.11,244.43,Shipped,PayPal,Standard
ORD00004300,CUST000174,PROD000105,2025-04-05,2025-04-10,9.0,540.11,0.0,388.88,5249.87,Cancelled,Debit Card,Express
ORD00004301,CUST000341,PROD000037,2025-10-09,2025-10-11,8.0,355.83,245.38,208.1,2809.36,Pending,Debit Card,Overnight
ORD00004302,CUST000995,PROD000052,2025-11-03,2025-11-10,9.0,153.15,0.0,110.27,1488.62,Pending,PayPal,Overnight
ORD00004303,CUST000463,PROD000017,2025-03-10,2025-03-12,7.0,359.99,0.0,201.59,2721.52,Completed,Bank Transfer,Express
ORD00004304,CUST000424,PROD000194,2025-08-31,2025-09-02,9.0,247.28,0.0,178.04,2403.56,Pending,Credit Card,Express
ORD00004305,CUST000258,PROD000145,2025-03-23,2025-03-27,6.0,398.63,0.0,191.34,2583.12,Completed,Bank Transfer,Standard
ORD00004306,CUST000839,PROD000001,2025-06-07,2025-06-10,2.0,78.75,0.0,12.6,170.1,Cancelled,Bank Transfer,Express
ORD00004307,CUST000425,PROD000022,2024-12-19,2024-12-21,6.0,480.14,0.0,230.47,3111.31,Completed,PayPal,Overnight
ORD00004308,CUST000657,PROD000064,2025-02-22,2025-02-28,10.0,267.15,0.0,213.72,2885.22,Completed,PayPal,Express
ORD00004309,CUST000994,PROD000068,2025-02-24,2025-02-28,3.0,165.12,60.76,34.77,469.37,Completed,Bank Transfer,Overnight
ORD00004310,CUST000748,PROD000123,2025-09-06,2025-09-07,9.0,135.43,113.62,88.42,1193.67,Completed,Credit Card,Express
ORD00004311,CUST000652,PROD000180,2025-10-22,2025-10-29,8.0,474.33,0.0,303.57,4098.21,Completed,Debit Card,Standard
ORD00004312,CUST000433,PROD000132,2025-04-28,2025-05-02,1.0,263.32,0.0,21.07,284.39,Cancelled,Credit Card,Standard
ORD00004313,CUST000814,PROD000152,2025-05-30,2025-06-05,6.0,156.19,0.0,74.97,1012.11,Completed,Debit Card,Overnight
ORD00004314,CUST000356,PROD000105,2025-06-29,2025-06-30,5.0,540.11,0.0,216.04,2916.59,Completed,Credit Card,Standard
ORD00004315,CUST000346,PROD000076,2025-06-15,2025-06-18,9.0,51.27,0.0,36.91,498.34,Shipped,Debit Card,Standard
ORD00004316,CUST000252,PROD000077,2025-01-05,2025-01-09,1.0,106.29,0.0,8.5,114.79,Shipped,Credit Card,Overnight
ORD00004317,CUST000072,PROD000070,2025-05-09,2025-05-12,10.0,237.79,0.0,190.23,2568.13,Completed,Bank Transfer,Overnight
ORD00004318,CUST000975,PROD000033,2025-05-27,2025-06-02,9.0,607.43,0.0,437.35,5904.22,Completed,Bank Transfer,Standard
ORD00004319,CUST000166,PROD000152,2025-02-07,2025-02-09,7.0,156.19,77.64,81.26,1096.95,Completed,PayPal,Overnight
ORD00004320,CUST000653,PROD000121,2025-10-03,2025-10-07,1.0,200.14,0.0,16.01,216.15,Completed,Credit Card,Express
ORD00004321,CUST000357,PROD000067,2024-12-27,2025-01-02,3.0,267.58,118.03,54.78,739.49,Shipped,Bank Transfer,Express
ORD00004322,CUST000543,PROD000057,2024-11-27,,10.0,350.55,196.64,264.71,3573.57,Completed,Debit Card,Overnight
ORD00004323,CUST000678,PROD000051,2024-11-23,2024-11-28,1.0,368.88,72.28,23.73,320.33,Shipped,Bank Transfer,Express
ORD00004324,CUST000048,PROD000079,2025-01-02,2025-01-04,6.0,408.2,126.22,185.84,2508.82,Completed,Bank Transfer,Standard
ORD00004325,CUST000854,PROD000011,2025-02-05,2025-02-10,9.0,668.57,0.0,481.37,6498.5,Pending,Credit Card,Overnight
ORD00004326,CUST000918,PROD000069,2025-03-10,2025-03-11,7.0,276.31,0.0,154.73,2088.9,Shipped,Credit Card,Standard
ORD00004327,CUST000992,PROD000186,2025-11-12,2025-11-14,9.0,241.57,305.27,149.51,2018.37,Shipped,Credit Card,Express
ORD00004328,CUST000610,PROD000188,2025-10-25,2025-10-26,7.0,609.58,380.48,310.93,4197.51,Completed,PayPal,Express
ORD00004329,CUST000882,PROD000069,2025-07-26,2025-07-27,3.0,276.31,0.0,66.31,895.24,Completed,Debit Card,Express
ORD00004330,CUST000590,PROD000122,2025-04-29,2025-05-04,9.0,90.96,0.0,65.49,884.13,Completed,PayPal,Express
ORD00004331,CUST000084,PROD000003,2024-12-29,2025-01-03,5.0,527.48,0.0,210.99,2848.39,Shipped,Credit Card,Overnight
ORD00004332,CUST000841,PROD000073,2025-02-06,2025-02-12,9.0,611.36,0.0,440.18,5942.42,Pending,Debit Card,Overnight
ORD00004333,CUST000457,PROD000179,2025-08-01,,6.0,431.82,0.0,207.27,2798.19,Pending,Credit Card,Express
ORD00004334,CUST000007,PROD000177,2025-08-25,2025-08-29,2.0,161.78,60.26,21.06,284.36,Completed,Bank Transfer,Express
ORD00004335,CUST000635,PROD000022,2025-11-03,2025-11-10,5.0,480.14,157.77,179.43,2422.36,Completed,PayPal,Express
ORD00004336,CUST000446,PROD000041,2024-12-07,2024-12-13,9.0,667.78,0.0,480.8,6490.82,Pending,PayPal,Overnight
,CUST000634,PROD000069,2025-05-17,2025-05-20,2.0,276.31,0.0,44.21,596.83,Completed,Debit Card,Overnight
ORD00004338,CUST000336,PROD000066,2025-03-29,2025-04-03,1.0,578.33,72.81,40.44,545.96,Completed,Credit Card,Overnight
ORD00004339,CUST000749,PROD000042,2025-08-17,2025-08-24,9.0,211.99,0.0,152.63,2060.54,Shipped,Bank Transfer,Express
ORD00004340,CUST000593,PROD000012,2025-08-29,2025-09-01,3.0,490.1,0.0,117.62,1587.92,Completed,Bank Transfer,Express
ORD00004341,CUST000960,PROD000147,2024-12-19,2024-12-25,2.0,463.06,0.0,74.09,1000.21,Completed,Credit Card,Standard
ORD00004342,CUST000612,PROD000183,2025-04-13,2025-04-19,2.0,135.63,21.35,19.99,269.9,Completed,PayPal,Express
ORD00004343,CUST000964,PROD000167,2025-10-08,2025-10-13,4.0,454.88,348.8,117.66,1588.38,Completed,Debit Card,Overnight
ORD00004344,CUST000901,PROD000133,2025-07-14,2025-07-15,6.0,270.43,0.0,129.81,1752.39,Shipped,PayPal,Express
ORD00004345,CUST000963,PROD000055,2025-09-15,2025-09-22,6.0,393.06,0.0,188.67,2547.03,Completed,Credit Card,Express
ORD00004346,CUST000363,PROD000063,2025-04-30,2025-05-05,9.0,555.58,0.0,400.02,5400.24,Completed,Debit Card,Overnight
ORD00004347,CUST000604,PROD000009,2025-11-15,2025-11-19,3.0,239.55,0.0,57.49,776.14,Completed,Debit Card,Express
ORD00004348,CUST000881,PROD000195,2025-11-05,2025-11-11,3.0,419.11,0.0,100.59,1357.92,Shipped,Credit Card,Overnight
ORD00004349,CUST000095,PROD000187,2025-07-17,2025-07-19,7.0,466.16,0.0,261.05,3524.17,Completed,Debit Card,Express
ORD00004350,CUST000470,PROD000073,2025-09-18,2025-09-22,8.0,611.36,0.0,391.27,5282.15,Completed,Bank Transfer,Overnight
ORD00004351,CUST000841,PROD000076,2025-06-03,2025-06-08,9.0,51.27,0.0,36.91,498.34,Completed,Bank Transfer,Overnight
ORD00004352,CUST000053,PROD000076,2025-04-07,2025-04-13,8.0,51.27,0.0,32.81,442.97,Completed,PayPal,Express
ORD00004353,CUST000525,PROD000066,2025-01-15,2025-01-20,4.0,578.33,0.0,185.07,2498.39,Pending,PayPal,Overnight
ORD00004354,CUST000782,PROD000042,2025-03-13,2025-03-15,7.0,211.99,0.0,118.71,1602.64,Shipped,Credit Card,Overnight
ORD00004355,CUST000057,PROD000137,2025-06-05,2025-06-07,7.0,691.61,0.0,387.3,5228.57,Cancelled,Debit Card,Standard
ORD00004356,CUST000825,PROD000123,2025-11-05,2025-11-07,2.0,135.43,0.0,21.67,292.53,Cancelled,Debit Card,Standard
ORD00004357,CUST000877,PROD000132,2025-03-19,,10.0,263.32,227.77,192.43,2597.86,Completed,Debit Card,Standard
ORD00004358,CUST000485,PROD000167,2025-08-11,2025-08-12,6.0,454.88,0.0,218.34,2947.62,Cancelled,Credit Card,Overnight
ORD00004359,CUST000202,PROD000063,2025-11-13,2025-11-14,7.0,555.58,0.0,311.12,4200.18,Completed,Debit Card,Standard
ORD00004360,CUST000991,PROD000200,2025-04-19,2025-04-21,9.0,239.5,146.33,160.73,2169.9,Shipped,PayPal,Standard
ORD00004361,CUST000441,PROD000160,2025-10-16,2025-10-17,6.0,461.04,505.65,180.85,2441.44,Shipped,Bank Transfer,Overnight
ORD00004362,CUST000580,PROD000195,2025-10-04,2025-10-07,8.0,419.11,574.58,222.26,3000.56,Shipped,Credit Card,Standard
ORD00004363,CUST000968,PROD000077,2024-12-12,2024-12-16,7.0,106.29,84.1,52.79,712.72,Cancelled,Bank Transfer,Express
ORD00004364,CUST000414,PROD000065,2025-10-22,2025-10-25,7.0,217.34,108.28,113.05,1526.15,Cancelled,Debit Card,Standard
ORD00004365,CUST000717,PROD000032,2025-06-15,2025-06-22,8.0,578.49,0.0,370.23,4998.15,Completed,PayPal,Standard
ORD00004366,CUST000216,PROD000055,2024-12-30,2025-01-06,9.0,393.06,0.0,283.0,3820.54,Pending,Credit Card,Standard
ORD00004367,CUST000755,PROD000065,2025-06-02,,7.0,217.34,89.84,114.52,1546.06,Completed,PayPal,Express
ORD00004368,CUST000108,PROD000090,2025-01-11,,8.0,433.68,0.0,277.56,3747.0,Completed,Credit Card,Standard
ORD00004369,CUST000737,PROD000013,2025-02-06,2025-02-11,8.0,293.51,0.0,187.85,2535.93,Pending,Bank Transfer,Express
ORD00004370,CUST000992,PROD000110,2025-05-14,2025-05-15,9.0,54.24,64.85,33.86,457.17,Shipped,Debit Card,Standard
ORD00004371,CUST000887,PROD000141,2025-06-26,2025-06-27,8.0,106.35,0.0,68.06,918.86,Completed,Credit Card,Overnight
ORD00004372,CUST000093,PROD000127,2024-12-05,2024-12-09,2.0,466.84,0.0,74.69,1008.37,Shipped,Credit Card,Standard
ORD00004373,CUST000622,PROD000144,2025-01-09,2025-01-10,10.0,223.36,0.0,178.69,2412.29,Completed,PayPal,Overnight
ORD00004374,CUST000798,PROD000006,2024-12-16,,3.0,583.68,0.0,140.08,1891.12,Completed,Debit Card,Overnight
ORD00004375,CUST000448,PROD000076,2025-06-29,2025-07-03,5.0,51.27,0.0,20.51,276.86,Cancelled,Bank Transfer,Overnight
ORD00004376,CUST000829,PROD000094,2025-02-27,2025-03-05,9.0,463.74,0.0,333.89,4507.55,Completed,Debit Card,Standard
ORD00004377,CUST000756,PROD000049,2025-03-30,2025-04-01,9.0,226.32,202.72,146.73,1980.89,Shipped,Debit Card,
ORD00004378,CUST000503,PROD000079,2025-09-13,2025-09-18,8.0,408.2,0.0,261.25,3526.85,Completed,PayPal,Standard
ORD00004379,CUST000984,PROD000109,2025-09-25,2025-09-28,10.0,583.02,0.0,466.42,6296.62,Shipped,PayPal,Express
ORD00004380,CUST000562,PROD000109,2025-05-17,2025-05-20,4.0,583.02,0.0,186.57,2518.65,Pending,PayPal,Express
ORD00004381,CUST000239,PROD000001,2025-01-18,,8.0,78.75,0.0,50.4,680.4,Cancelled,Debit Card,Overnight
ORD00004382,CUST000915,PROD000068,2025-07-06,2025-07-13,7.0,165.12,129.07,82.14,1108.91,Shipped,Debit Card,Express
ORD00004383,CUST000325,PROD000179,2025-05-26,2025-05-29,6.0,431.82,0.0,207.27,2798.19,Completed,Debit Card,Overnight
ORD00004384,CUST000842,PROD000120,2025-03-14,2025-03-17,1.0,277.43,44.74,18.62,251.31,Completed,Credit Card,Overnight
ORD00004385,CUST000325,PROD000049,2025-08-17,,8.0,226.32,0.0,144.84,1955.4,Completed,Debit Card,Express
ORD00004386,CUST000050,PROD000090,2025-01-25,2025-01-31,9.0,433.68,308.12,287.6,3882.6,Completed,Bank Transfer,Overnight
ORD00004387,CUST000448,PROD000086,2025-04-20,2025-04-23,1.0,132.84,8.3,9.96,134.5,Completed,Debit Card,Standard
ORD00004388,CUST000651,PROD000040,2025-06-07,2025-06-09,1.0,296.87,0.0,23.75,320.62,Completed,Bank Transfer,Standard
ORD00004389,CUST000886,PROD000127,2024-12-05,2024-12-10,4.0,466.84,201.98,133.23,1798.61,Pending,Bank Transfer,Standard
ORD00004390,CUST000442,PROD000064,2025-07-26,2025-07-27,7.0,267.15,108.22,140.95,1902.78,Completed,Debit Card,Standard
ORD00004391,CUST000369,PROD000160,2025-11-18,2025-11-19,8.0,461.04,432.76,260.44,3516.0,Shipped,PayPal,Express
ORD00004392,CUST000192,PROD000036,2025-03-28,2025-04-03,5.0,456.28,374.97,152.51,2058.94,Cancelled,PayPal,Standard
ORD00004393,CUST000108,PROD000062,2025-02-11,,10.0,470.81,0.0,376.65,5084.75,Completed,Bank Transfer,Express
ORD00004394,CUST000524,PROD000057,2025-07-25,2025-07-31,6.0,350.55,236.79,149.32,2015.83,Shipped,PayPal,Standard
ORD00004395,CUST000809,PROD000079,2025-03-25,2025-04-01,7.0,408.2,220.93,210.92,2847.39,Cancelled,Credit Card,Standard
ORD00004396,CUST000349,PROD000083,2024-11-26,2024-11-28,9.0,498.57,0.0,358.97,4846.1,Completed,Credit Card,Express
ORD00004397,CUST000368,PROD000049,2025-04-23,2025-04-26,7.0,226.32,149.28,114.8,1549.76,Completed,PayPal,Express
ORD00004398,CUST000434,PROD000158,2025-04-10,,5.0,480.5,228.6,173.91,2347.81,Pending,Credit Card,Express
ORD00004399,CUST000886,PROD000100,2025-06-02,2025-06-04,3.0,467.18,174.35,98.18,1325.37,Shipped,Bank Transfer,Overnight
ORD00004400,CUST000675,PROD000072,2024-12-10,2024-12-17,6.0,81.2,96.35,31.27,422.12,Pending,Credit Card,Express
ORD00004401,CUST000440,PROD000110,2025-02-11,2025-02-18,4.0,54.24,42.44,13.96,188.48,Completed,Credit Card,Standard
ORD00004402,CUST000878,PROD000165,2025-07-12,2025-07-14,5.0,544.3,255.59,197.27,2663.18,Completed,PayPal,Express
ORD00004403,CUST000262,PROD000187,2025-04-22,2025-04-26,4.0,466.16,281.41,126.66,1709.89,Completed,Bank Transfer,Overnight
ORD00004404,CUST000645,PROD000097,2025-07-09,,10.0,396.7,0.0,317.36,4284.36,Pending,Bank Transfer,Overnight
ORD00004405,CUST000234,PROD000194,2025-06-10,2025-06-13,6.0,247.28,0.0,118.69,1602.37,Pending,Credit Card,Standard
ORD00004406,CUST000914,PROD000120,2025-07-14,2025-07-15,2.0,277.43,0.0,44.39,599.25,Pending,Bank Transfer,Standard
ORD00004407,CUST000752,PROD000035,2025-03-30,,7.0,409.18,422.59,195.33,2637.0,Completed,Debit Card,Express
ORD00004408,CUST000064,PROD000066,2025-08-04,2025-08-09,4.0,578.33,0.0,185.07,2498.39,Shipped,Credit Card,Express
ORD00004409,CUST000084,PROD000018,2025-08-30,2025-08-31,4.0,212.26,0.0,67.92,916.96,Pending,PayPal,Express
ORD00004410,CUST000214,PROD000147,2025-07-12,2025-07-13,1.0,463.06,27.59,34.84,470.31,Cancelled,PayPal,Express
ORD00004411,CUST000112,PROD000006,2025-09-16,2025-09-23,7.0,583.68,0.0,326.86,4412.62,Pending,Debit Card,Express
